is_canceled,lead_time,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,stays_in_nights,prt
0,11,1,5,30,1,2,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,43.0,0,0,3,0
0,11,1,5,30,1,2,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,43.0,0,0,3,0
0,11,1,5,30,1,2,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,43.0,1,0,3,0
0,45,1,5,30,1,2,2,0,2,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Contract,58.8,0,0,3,0
0,0,2,5,1,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,35.0,0,0,1,1
0,0,2,5,1,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,35.0,0,0,1,1
1,0,3,12,20,1,0,1,0,1,Direct,Corporate,1,0,1,0,3,0,0,Transient,35.0,0,0,1,1
0,0,2,5,1,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,35.0,0,0,1,1
1,0,3,12,20,1,0,1,0,1,Direct,Corporate,1,0,1,0,3,0,0,Transient,35.0,0,0,1,1
0,0,3,13,29,0,1,1,0,1,Corporate,Corporate,1,1,1,0,0,0,0,Transient,35.0,1,0,1,1
0,4,1,5,29,2,2,2,0,2,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,68.0,0,0,4,0
0,0,2,5,1,0,1,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,48.0,0,1,1,1
0,1,2,5,1,0,1,1,0,1,Direct,Direct,0,0,0,0,3,1,0,Transient-Party,35.0,0,0,1,1
0,0,6,25,22,0,1,1,0,1,Corporate,Direct,1,0,1,0,3,0,0,Transient,75.0,0,0,1,1
0,1,2,5,1,0,1,1,0,1,Direct,Direct,0,0,0,0,3,1,0,Transient-Party,35.0,0,0,1,1
0,1,6,23,8,0,1,1,0,1,Corporate,Direct,1,0,1,0,0,0,0,Transient,75.0,0,0,1,1
0,1,2,5,1,0,1,1,0,1,Direct,Direct,0,0,0,0,3,1,0,Transient-Party,35.0,0,0,1,1
0,7,1,5,31,0,2,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,40.11,1,1,2,0
0,1,2,5,2,0,2,1,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,72.0,1,1,2,0
0,1,2,5,1,0,1,2,0,1,Direct,Direct,0,0,0,4,4,2,0,Transient,72.0,1,0,1,1
0,5,1,5,30,1,2,2,0,1,Direct,Direct,0,0,0,6,6,0,0,Transient,92.0,1,0,3,0
0,0,1,4,23,3,7,2,0,1,Offline TA/TO,TA/TO,0,0,0,4,4,0,0,Transient,52.0,0,0,10,0
0,1,2,5,1,0,1,1,0,1,Direct,Direct,0,0,0,0,3,1,0,Transient-Party,35.0,0,0,1,1
0,1,1,5,31,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,2,1
0,11,1,5,30,1,2,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,50.0,0,0,3,0
0,8,2,5,1,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,48.0,1,1,1,0
0,8,2,5,1,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,48.0,0,1,1,0
0,1,1,4,24,2,7,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,50.0,1,1,9,0
0,1,2,5,1,0,1,1,0,1,Direct,Direct,0,0,0,0,3,3,0,Transient-Party,35.0,0,0,1,1
0,1,6,23,8,0,2,1,0,1,Corporate,Direct,1,0,1,0,3,0,0,Transient,75.0,1,1,2,1
0,49,8,32,8,0,3,1,0,1,Corporate,Direct,1,0,2,0,4,0,0,Transient,147.33,1,1,3,1
0,0,2,5,1,0,2,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,35.0,0,0,2,1
0,3,2,5,2,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,1,0,Transient,56.0,0,2,1,0
0,5,2,5,1,0,2,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,36.0,0,0,2,1
0,0,2,5,2,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,1,1,1
0,0,2,7,17,0,1,2,0,1,Direct,Direct,1,0,0,0,3,0,0,Transient,54.0,0,1,1,1
0,1,2,9,28,0,2,2,0,1,Direct,Direct,1,0,1,0,0,0,0,Group,45.5,0,1,2,1
0,0,2,5,2,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,1,1,1
0,0,2,5,1,0,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,2,1
0,0,2,6,9,0,1,2,0,1,Online TA,TA/TO,1,0,1,0,0,0,0,Group,36.96,0,1,1,1
0,3,2,5,2,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,43.0,0,1,1,1
0,0,2,5,2,0,1,2,0,1,Corporate,Corporate,0,0,0,0,0,1,0,Transient,40.0,0,1,1,1
0,11,1,5,30,1,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,35.11,0,1,4,0
0,157,1,4,26,2,6,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,55.8,0,1,8,0
0,0,1,5,31,0,3,1,0,1,Direct,Direct,0,0,0,3,3,2,0,Transient,40.0,0,0,3,1
0,2,2,5,1,0,2,2,0,1,Corporate,Corporate,0,0,0,0,0,1,0,Transient,40.0,0,1,2,1
0,10,3,13,27,1,1,1,0,1,Corporate,Corporate,1,0,1,0,0,0,0,Transient,35.0,0,1,2,1
0,2,5,19,10,0,1,1,0,1,Corporate,Corporate,1,0,2,0,3,0,0,Transient,45.0,0,1,1,1
0,11,2,5,1,0,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient,34.0,0,0,2,0
0,41,1,4,23,3,8,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,43.0,0,2,11,0
0,177,1,5,31,0,4,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,55.8,0,1,4,0
0,39,1,5,31,0,4,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,4,0
0,4,2,5,1,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,55.0,1,1,3,0
0,177,1,5,31,0,4,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,55.8,0,1,4,0
0,4,1,4,28,2,5,2,0,2,Online TA,TA/TO,0,0,0,0,0,1,0,Transient,87.0,1,1,7,0
0,10,2,5,3,0,1,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,40.5,0,1,1,0
0,20,1,5,29,2,4,2,0,1,Direct,Direct,0,0,0,2,2,0,0,Transient,59.0,0,0,6,1
0,1,2,5,3,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,43.0,0,0,1,1
0,31,2,5,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,55.0,1,1,1,0
0,31,2,5,3,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,43.0,0,1,1,0
0,1,2,5,3,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient-Party,34.0,0,1,1,1
0,0,2,5,3,0,1,1,0,1,Direct,Direct,0,0,0,0,0,1,0,Transient,43.0,0,0,1,0
0,1,2,5,3,0,1,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,43.2,0,1,1,1
0,2,2,6,10,4,10,2,0,0,Direct,Direct,1,0,1,0,8,6,0,Transient,0.0,0,1,14,1
0,15,2,5,3,0,1,2,0,1,Direct,Direct,0,0,0,5,6,0,0,Transient,70.0,0,2,1,1
0,3,2,5,2,0,2,1,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,35.0,0,1,2,1
0,1,3,11,18,2,1,2,0,1,Corporate,Corporate,1,0,1,0,3,3,0,Transient,45.0,0,1,3,1
0,10,7,28,15,2,2,1,0,1,Corporate,Corporate,1,0,2,0,0,3,0,Transient,145.0,0,1,4,1
0,3,2,5,2,0,2,1,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,35.0,0,1,2,1
0,0,1,5,31,0,4,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,45.0,0,0,4,0
0,67,2,5,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,52.0,0,3,1,0
0,67,2,5,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient-Party,52.0,0,3,1,0
0,1,2,5,1,0,3,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,31.21,0,1,3,0
0,1,2,5,3,0,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient,56.21,0,1,1,0
0,56,1,5,31,0,4,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,29.6,0,0,4,0
0,3,2,5,2,0,2,1,0,1,Corporate,Corporate,0,0,0,0,0,0,0,Transient,35.0,0,1,2,1
0,0,2,5,3,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,0,1,1
0,131,1,2,8,8,20,2,0,1,Online TA,TA/TO,0,0,0,0,6,0,0,Transient,54.35,0,0,28,0
0,81,2,5,2,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,3,4,0,Transient-Party,42.0,0,1,3,0
0,81,2,5,2,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,42.0,0,1,3,0
0,81,2,5,2,0,3,1,0,1,Online TA,TA/TO,0,0,0,0,3,1,0,Transient-Party,37.0,0,1,3,0
0,13,2,5,2,0,3,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,0,3,0
0,3,2,5,2,0,3,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,56.0,0,0,3,0
0,3,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,2,1,1
0,132,2,5,2,0,3,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient,29.0,0,0,3,0
0,71,1,5,29,2,5,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,47.72,1,1,7,1
0,12,2,5,4,0,1,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,45.0,0,0,1,1
0,2,2,5,3,0,2,2,0,2,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,87.0,1,1,2,0
0,2,2,5,3,0,2,2,0,2,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,80.0,0,1,2,0
0,1,2,5,4,0,1,2,1,1,Direct,Direct,0,0,0,0,0,1,0,Transient,55.0,1,0,1,1
0,27,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,48.0,0,1,1,0
0,27,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,48.0,0,1,1,0
0,3,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,1,1
0,8,2,5,4,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,40.5,0,0,1,1
0,0,2,5,4,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,43.0,0,0,1,1
0,0,2,5,4,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,50.0,0,0,1,1
0,4,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,1,1
0,2,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,55.0,1,1,1,0
0,4,2,5,4,0,1,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,58.5,0,0,1,1
0,0,2,5,4,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,43.0,0,0,1,1
0,0,2,5,4,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,43.0,0,0,1,1
0,0,2,5,4,0,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,43.0,0,0,1,1
0,1,2,5,2,0,3,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,43.12,0,1,3,0
0,1,2,5,4,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,1,1,1
0,1,2,5,4,0,1,2,0,1,Direct,TA/TO,0,0,0,2,2,0,0,Transient,63.0,0,3,1,1
0,10,2,5,3,0,2,2,0,1,Online TA,TA/TO,0,0,0,7,7,1,0,Transient,93.0,0,0,2,0
0,54,2,5,3,0,2,2,0,1,Online TA,TA/TO,0,0,0,4,4,2,0,Transient,65.0,0,1,2,0
0,0,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,1,1
0,1,2,5,3,0,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,88.0,0,0,2,1
0,10,2,5,3,0,2,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,78.0,0,1,2,0
0,10,2,5,3,0,2,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,47.5,1,1,2,1
0,15,2,5,3,0,2,2,0,1,Online TA,TA/TO,0,0,0,6,6,0,0,Transient,88.0,0,1,2,1
0,158,1,5,29,2,5,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,44.64,0,0,7,0
0,10,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,2,1,1
0,17,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,4,6,0,0,Transient,88.0,0,1,1,0
0,0,2,5,4,0,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,56.0,0,0,1,1
0,11,2,5,4,0,1,2,0,2,Online TA,TA/TO,0,0,0,5,5,1,0,Transient,75.6,0,0,1,0
0,4,2,5,4,0,1,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,40.5,0,1,1,1
0,1,2,5,3,0,2,2,1,2,Direct,Direct,0,0,0,2,2,0,0,Transient,103.0,0,0,2,0
0,0,2,5,4,0,1,2,1,2,Online TA,TA/TO,0,0,0,0,3,1,0,Transient,80.0,0,1,1,0
0,18,1,5,29,2,5,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,44.71,0,1,7,0
0,23,2,5,3,1,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,42.0,0,0,3,0
0,8,2,5,4,1,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,4,4,0,0,Transient,57.0,1,1,2,0
0,70,1,5,30,2,5,2,0,2,Offline TA/TO,TA/TO,0,0,0,4,4,0,0,Transient,83.76,0,1,7,0
0,0,2,6,5,1,0,2,0,1,Direct,Direct,0,0,0,7,6,0,0,Transient,100.0,1,0,1,0
0,3,2,6,5,1,0,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,1,1
0,36,2,5,4,1,1,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,40.85,0,1,2,1
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,0,2,5,4,1,1,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,43.0,0,0,2,0
0,36,2,5,4,1,1,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,40.85,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,36,2,5,4,1,1,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,40.85,0,1,2,0
0,29,2,5,4,1,1,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,74.1,0,2,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,80,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,5,5,0,0,Transient-Party,63.65,0,1,2,0
0,54,1,5,30,2,5,2,0,2,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,57.6,0,0,7,0
0,0,2,6,5,1,0,1,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,43.0,0,0,1,0
0,0,2,5,2,1,3,2,0,1,Direct,Direct,0,0,0,0,0,1,0,Transient,44.95,1,0,4,0
0,36,2,5,3,1,2,2,0,1,Online TA,TA/TO,0,0,0,0,3,1,0,Transient,48.0,0,1,3,0
0,20,1,5,30,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,7,0
0,6,2,5,1,1,4,2,0,2,Offline TA/TO,TA/TO,0,0,0,3,3,0,0,Transient,68.0,0,0,5,0
0,67,2,5,3,1,2,2,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient,33.26,0,0,3,0
0,9,2,5,2,1,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,34.56,0,0,4,0
0,3,2,5,4,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,75.0,1,1,2,1
0,4,1,5,29,3,5,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,78.0,0,2,8,1
0,17,1,5,30,2,5,1,0,1,Online TA,TA/TO,0,0,0,3,3,1,0,Transient,58.0,1,2,7,0
0,46,1,4,25,3,9,0,0,0,Direct,Direct,0,0,0,0,8,8,0,Transient,0.0,0,0,12,0
0,145,2,5,4,2,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,46.8,0,2,3,0
0,0,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,67.0,1,0,1,0
0,159,2,5,4,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,39.13,0,1,3,0
0,159,2,5,4,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,37.8,0,3,3,0
0,159,2,5,4,2,1,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,46.8,0,0,3,0
0,0,2,6,6,1,0,2,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,68.0,0,1,1,1
0,3,2,6,5,2,0,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,2,0
1,20,2,6,7,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,45.0,0,1,1,1
0,17,2,6,6,1,0,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,36.0,0,0,1,0
0,17,2,6,6,1,0,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,36.0,0,0,1,1
0,52,2,5,4,2,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,3,0
0,0,2,6,5,2,0,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,54.0,0,1,2,1
0,1,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient-Party,87.0,1,1,1,1
0,1,2,7,12,1,0,1,0,1,Direct,Direct,1,0,1,4,4,0,0,Transient,68.0,0,2,1,1
0,1,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,87.0,1,0,1,1
0,1,2,7,12,1,0,2,0,1,Direct,Direct,1,0,1,4,4,1,0,Transient,75.0,1,2,1,1
0,1,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient-Party,80.0,0,1,1,1
0,10,2,5,3,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,36.61,0,1,4,0
0,27,1,5,31,2,5,2,0,2,Online TA,TA/TO,0,0,0,0,0,1,0,Transient,66.4,0,0,7,0
0,19,2,6,6,1,0,2,0,2,Direct,Direct,0,0,0,5,5,1,0,Transient,102.0,0,0,1,1
0,1,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient-Party,92.0,1,0,1,1
0,1,2,6,6,1,0,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient-Party,85.0,0,0,1,1
0,0,2,6,7,0,0,1,0,1,Online TA,TA/TO,1,0,0,0,0,0,0,Transient,0.0,0,0,0,1
0,0,2,6,7,0,0,2,0,1,Offline TA/TO,TA/TO,1,0,0,3,3,0,0,Transient,0.0,0,0,0,1
0,14,2,6,7,0,1,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,35.0,0,0,1,1
0,0,2,6,7,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient-Party,34.0,0,0,1,1
0,0,2,6,7,0,1,1,0,1,Offline TA/TO,TA/TO,0,0,0,0,3,0,0,Transient-Party,30.0,0,0,1,1
0,0,2,6,6,1,1,2,0,1,Direct,Direct,0,0,0,0,0,2,0,Transient,47.0,1,0,2,1
0,0,2,6,7,0,1,1,0,1,Direct,Direct,0,0,0,0,0,1,0,Transient,55.0,0,0,1,1
0,0,2,6,7,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,60.0,1,0,1,1
0,1,2,6,7,0,1,1,0,1,Corporate,Corporate,0,0,0,0,3,0,0,Transient,35.0,0,0,1,1
0,4,2,5,4,2,2,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,4,0,0,Transient,54.0,0,0,4,0
0,14,2,5,1,2,5,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,1,0,Transient,34.0,0,0,7,0
0,2,2,6,7,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,60.0,0,1,1,0
0,0,2,6,7,0,1,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,80.0,1,0,1,1
0,140,2,6,6,1,1,2,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,57.8,0,2,2,0
0,21,2,5,4,2,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,4,0
0,36,2,5,4,2,2,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,39.6,0,3,4,0
0,36,2,5,4,2,2,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient-Party,39.6,0,3,4,0
0,9,2,5,4,2,2,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient-Party,45.36,0,0,4,0
0,9,2,5,4,2,2,2,0,1,Online TA,TA/TO,0,0,0,2,2,0,0,Transient-Party,47.36,0,0,4,0
0,23,2,6,8,0,0,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,0.0,0,1,0,0
0,2,2,6,5,2,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,35.33,0,0,3,0
0,31,2,6,5,2,2,2,0,2,Direct,Direct,0,0,0,3,3,1,0,Transient,78.6,0,0,4,0
0,8,2,6,8,0,1,1,0,1,Offline TA/TO,TA/TO,0,0,0,6,6,0,0,Transient,75.0,1,0,1,1
0,0,2,6,8,0,1,1,0,1,Direct,Direct,0,0,0,0,4,0,0,Transient,35.0,1,0,1,1
0,0,2,6,8,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,38.4,0,1,1,1
0,0,2,6,8,0,1,2,0,1,Direct,Direct,0,0,0,3,3,0,0,Transient,56.0,0,0,1,1
0,19,1,5,29,4,7,1,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient-Party,34.4,0,0,11,0
0,19,1,5,29,4,7,1,0,1,Online TA,TA/TO,0,0,0,0,5,0,0,Transient-Party,64.4,0,0,11,0
0,6,2,6,7,0,2,1,0,1,Online TA,TA/TO,0,0,0,4,4,0,0,Transient,74.0,0,2,2,0
0,160,2,6,8,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,37.8,0,1,1,0
0,8,2,6,8,0,1,1,0,1,Offline TA/TO,TA/TO,0,0,0,6,6,1,0,Transient,68.2,1,0,1,1
0,0,2,6,8,0,1,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,68.0,0,1,1,0
0,0,2,6,8,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,0,1,0
0,1,2,6,8,0,1,2,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient,48.0,0,1,1,1
0,0,2,6,8,0,1,2,0,1,Direct,Direct,0,0,0,0,0,0,0,Transient,48.0,0,0,1,1
0,1,2,6,8,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient-Party,43.0,0,0,1,1
0,1,2,6,8,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient-Party,43.0,0,0,1,1
0,1,2,6,8,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient-Party,43.0,0,0,1,1
0,1,2,6,8,0,1,1,0,1,Direct,Direct,0,0,0,0,3,0,0,Transient-Party,43.0,0,0,1,1
0,15,2,6,6,1,2,1,0,3,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,58.4,0,0,3,0
0,32,2,5,4,2,3,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,48.0,0,1,5,0
0,6,2,6,6,1,2,2,0,1,Online TA,TA/TO,0,0,0,0,0,0,0,Transient,41.65,0,0,3,0
0,6,2,6,6,1,2,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,46.08,0,0,3,0
0,1,2,6,7,0,2,2,0,1,Direct,Direct,0,0,0,5,5,0,0,Transient,86.0,1,1,2,0
0,0,2,6,8,0,1,2,0,1,Direct,Direct,0,0,0,0,3,1,0,Transient,48.0,0,0,1,1
0,111,1,4,26,4,10,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,30.6,0,0,14,1
0,21,2,6,8,0,1,2,0,1,Offline TA/TO,TA/TO,0,0,0,0,0,0,0,Transient,34.0,0,0,1,1
0,6,2,6,9,0,1,1,0,1,Online TA,TA/TO,0,0,0,3,3,0,0,Transient,56.0,0,2,1,0
0,1,2,6,9,0,1,2,0,1,Direct,Direct,0,0,0,4,4,0,0,Transient,75.0,1,0,1,0
0,7,2,6,9,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,43.0,0,2,1,1
0,7,2,6,9,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,43.0,0,2,1,1
0,1,5,21,23,0,1,1,0,1,Online TA,TA/TO,1,0,1,0,0,0,0,Transient,67.5,0,2,1,1
0,7,2,6,9,0,1,1,0,1,Online TA,TA/TO,0,0,0,0,3,0,0,Transient-Party,43.0,0,2,1,1
